#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,0,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.403855134Z,10.4.194.126,ip,anomaly_unknown_mac,00:e0:4c:bc:2f:82,home,REALTEK SEMICONDUCTOR CORP.

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,1,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.403855134Z,3,severity,anomaly_unknown_mac,00:e0:4c:bc:2f:82,home,REALTEK SEMICONDUCTOR CORP.

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:57:41.673936621Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:58:15.773408661Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:59:39.763421907Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:00:15.859098177Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:01:39.838829961Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:02:15.937766592Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:03:40.938703484Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:04:16.032834748Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:05:41.025585424Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:06:15.122325784Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:06:46.086795664Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:07:40.117674641Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:08:15.139139752Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:08:46.199187668Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:09:40.22685818Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:10:15.253749868Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:10:46.317602346Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:11:41.346795406Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:12:15.336950156Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:12:46.397218171Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:13:41.42311598Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:14:15.41126584Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:14:46.470513982Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:15:40.496435299Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:16:15.495659387Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:16:46.556438552Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:17:40.586576545Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:18:15.680895707Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:18:46.641068625Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:19:36.665187869Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:20:15.764318121Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:20:59.776518322Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:21:39.756433878Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:22:15.850956302Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:23:41.834247118Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:24:15.926183216Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:25:01.939290626Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:25:33.006394891Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:26:31.040900199Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:27:18.055341858Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:28:49.149278573Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:29:37.167538412Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:30:46.223210228Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:31:18.213566179Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:32:56.251709744Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:33:40.338439267Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:34:46.384478938Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:35:18.370746456Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:36:40.450698024Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:37:18.450046799Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:38:40.524337594Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:39:18.620623074Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:40:46.626246775Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:41:18.631152948Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:42:24.692776291Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:42:57.68814809Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:43:41.783460824Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:44:26.80880498Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:45:18.843178651Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:46:39.924079636Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:47:18.92738546Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:48:40.005489874Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:49:18.008140549Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:50:40.091817819Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:51:18.093437221Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:51:59.103775038Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:52:40.11920977Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:53:18.248478037Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:54:46.24196391Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:55:18.249245137Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:56:40.33929848Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:57:18.344414748Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:58:30.424381749Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T18:59:18.44895138Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:00:40.533571834Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:01:18.536512666Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:02:19.580715744Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:03:18.624427977Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:04:40.71126212Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:05:18.714318939Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:06:45.809405825Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:07:18.804777591Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:08:39.889903654Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:09:18.89397328Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:10:39.969781977Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:11:18.96927289Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:12:40.04590508Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:13:19.142905298Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:14:40.116200025Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:15:18.212626997Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:16:40.291605058Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:17:18.297658857Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:18:40.381225113Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:19:18.383866458Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:20:40.467497779Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:21:18.470450144Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:22:46.558153216Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:23:18.549575722Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:24:46.651780055Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:25:18.640686571Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:26:46.653525535Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:27:18.746446877Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:28:39.829281211Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:29:18.832385364Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:30:45.916046254Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:31:18.904516576Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:32:39.985153065Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:33:18.995594006Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:34:40.081736389Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:35:19.085930214Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:37:09.147072701Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:37:39.213377325Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:38:40.260980093Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:39:36.308285083Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:40:56.315864524Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:41:39.401998513Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:42:40.440270386Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:43:39.478179431Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:44:46.534379222Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:45:39.560632833Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:46:40.602522328Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:47:39.639310581Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:48:46.692884045Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:49:36.715603172Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:50:46.773160038Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:51:39.80301051Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:52:39.84191414Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:53:39.883994052Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,18,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T19:54:45.93075874Z,192.168.69.208,ip,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
